ID_Record,Legal Account,Bus External ID,Legal Firm,Legal Type,Legal Type Def,Legal Status,LE Creation Date,LE Modified Date,LE Closed Date,Legal Tax Category,IRS TIN ID,MPID,GIIN ID,FACTA ID,WCIS ID,TEFRA ID,Flag LE Closed Date vs LE Modified Date,Flag LE Closed Date vs LE Creation Date,Flag Closed Date vs Status
642,49179970,0KKZ0984,Owens & Williams Law,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2015-07-06,2016-12-20,,I,7284940,414117,711818,121295354,30938,6562653,N,N,N
964,50130795,3IFW0330,Jackson & Underwood Law,TRADR,Trader credential account,HISTORY,2007-09-20,2014-02-17,2017-08-11,Ba,3520813,690439,670696,495749891,89688,6412881,N,N,N
709,29982981,2FYP0527,,TRADR,Trader credential account,ACTIVE,1997-05-02,2014-10-03,,Bt,5891423,180000,221180,944079987,29868,9980983,N,N,N
887,66411263,7RTG0659,,AFF,Available Funds File,CLOSED,2006-11-15,2009-08-20,2019-02-21,Bt,6386659,459322,627461,233058463,14582,6745425,N,N,N
563,94378458,6VMV0866,Parker & Carter Law,AG,Agriculture,ACTIVE,2015-11-19,2019-03-12,,Bt,7906233,587196,903016,525303637,37158,8762910,N,N,N
543,79170244,9AGP0073,Nelson & Fisher Advocates,ADVIS,Legal Advisor,ACTIVE,2022-03-27,2022-12-18,,Ba,5019464,857515,281703,941347242,49678,6100122,N,N,N
883,76181667,1DPY0542,,TRADR,Trader credential account,HISTORY,2003-01-18,2020-06-14,2023-11-01,Bt,4251540,733202,388429,244964098,61423,3886115,N,N,N
124,87408644,3ZRP0511,Williams & Owens Justice,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2005-05-14,,,G,3248198,226298,539826,126975282,79589,7340027,N,N,N
811,10654445,0EIN0154,King & Anderson Litigators,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,1991-11-25,2016-07-02,,G,8115828,387649,416663,965157199,43686,6963110,N,N,N
762,20422515,9AIP0498,Zimmerman & Evans Barristers,ADVIS,Legal Advisor,ACTIVE,2007-05-03,2023-08-28,,D,9427187,580184,228606,728438289,45130,6773551,N,N,N
125,99858025,1XXU0248,Evans & Carter Litigators,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",HISTORY,2021-05-13,2022-12-25,2023-04-10,I,7187786,830987,337639,877125692,70006,7167089,N,N,N
966,87922137,0JZV0178,Quinn & Anderson Counselors,BANK,Bank Division,ACTIVE,2018-10-08,2020-06-15,,M,6103006,505115,456328,383602517,33357,1038529,N,N,N
249,72306845,2APF0289,Anderson & Parker Attorneys,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2004-05-09,2019-04-01,,I,9553872,643261,709249,395598795,50433,3346697,N,N,N
681,67693610,2KMH0627,King & Young Partners,AFFRS,Affairs,ACTIVE,2008-03-04,2022-10-29,,Ba,3463672,918541,832695,215256909,34781,9398850,N,N,N
160,95405870,1DEU0295,Taylor & Baker Advisors,CORP,Corporation Division,CLOSED,2001-11-24,2012-02-09,2015-09-29,Ba,7081756,517716,149660,836282651,62612,3228296,N,N,N
547,15016937,4LBC0874,Roberts & Garcia Attorneys,BANK,Bank Division,ACTIVE,2002-03-12,2010-10-30,,Ba,1921043,894207,894807,633224546,18030,6943482,N,N,N
9,98706616,5DWC0836,Young & Fisher Defenders,CREDIT,Credit Account,ACTIVE,2005-02-13,2010-03-26,,Bt,1222262,261417,993041,892337144,43055,7345330,N,N,N
486,82490331,4WSI0587,Martin & Baker Counsel,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,1993-08-28,2012-12-09,,N,6211748,272055,388384,686815109,75528,5246763,N,N,N
297,73115564,0USW0847,Underwood & Taylor Defenders,AFFRS,Affairs,ACTIVE,2008-05-24,2009-12-30,,Bt,6002670,864674,729250,466902583,78302,9342230,N,N,N
828,73923649,8VYU0666,Zimmerman & Quinn Law,CREDIT,Credit Account,ACTIVE,1997-10-07,,,N,8089015,391373,417727,688701110,53804,3922556,N,N,N
980,35513093,8LJA0288,Nelson & Garcia Defenders,AG,Agriculture,ACTIVE,2003-11-21,2005-08-05,,G,7819669,383572,254340,444251452,22203,8025318,N,N,N
307,17599177,9LMM0353,Anderson & Young Partners,CORP,Corporation Division,CLOSED,1993-02-06,,2023-07-08,Bt,9776592,799195,434088,400672237,25289,2655136,N,N,N
543,60700785,0ZOC0398,Smith & Williams Defenders,AG,Agriculture,ACTIVE,1999-05-31,2004-06-19,,I,5179411,692657,593825,514412879,45483,3010031,N,N,N
685,32340144,0EWK0445,,AFFRS,Affairs,ACTIVE,1992-01-23,1993-12-10,,I,8071518,474037,652258,755857272,73065,8154933,N,N,N
577,35328555,5XOC0394,Lewis & Anderson Legal,ADVIS,Legal Advisor,ACTIVE,2021-04-14,2021-06-19,,G,2980802,605888,760353,369439286,56581,9133853,N,N,N
397,25250826,9XSJ0791,Taylor & Parker Solicitors,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,1994-01-02,1995-04-17,,I,8257093,392709,368937,141445672,77948,2143229,N,N,N
748,85728586,3YMO0512,Evans & Taylor Barristers,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,1991-05-29,2008-09-27,,N,5755371,627226,621500,641412919,46928,5526790,N,N,N
573,93908941,7BPN0848,,BENE,Beneficiary credentail for investment,CLOSED,2013-11-27,2014-11-03,2017-05-15,G,1352609,946461,545552,950024545,62417,8455289,N,N,N
983,33429565,9LMM0353,King & Williams Counselors,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2000-03-06,2021-08-21,,M,9681954,423828,773348,442852369,71452,5238255,N,N,N
620,23100693,3NCQ0913,Williams & Martin Advocates,BENE,Beneficiary credentail for investment,ACTIVE,1995-09-26,1996-08-10,,Bt,3021500,581655,745012,330302517,26421,7254402,N,N,N
387,91906029,5SZD0492,Harris & Evans Law,AFD,Allowance For Depreciation,ACTIVE,2003-12-31,2007-05-26,,Ba,6721426,934722,258513,852202202,46667,8937370,N,N,N
541,90972615,4KXU0325,,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2001-02-07,2016-06-16,,I,1583073,941217,600773,678037946,12235,4104778,N,N,N
157,57371335,2PXM0497,Anderson & Parker Advocates,BANK,Bank Division,HISTORY,2001-11-05,2016-12-22,2018-01-03,D,1351044,933998,797066,855063410,65081,8185858,N,N,N
607,64854647,1WOU0659,Fisher & King Consultants,BENE,Beneficiary credentail for investment,ACTIVE,2004-02-27,2006-01-05,,G,4243671,786926,581104,107585920,47167,4888993,N,N,N
141,37222411,4SGY0300,Roberts & Smith Barristers,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2011-05-28,2017-12-30,,Ba,7761852,334405,586720,488091136,47067,5849958,N,N,N
39,28591329,8CIA0108,Taylor & Quinn Counselors,TRADR,Trader credential account,ACTIVE,2000-07-22,2000-08-01,,Ba,2586547,828245,298757,649328847,48787,2758854,N,N,N
543,29867505,8LJA0288,Anderson & Roberts Barristers,BANK,Bank Division,CLOSED,2015-04-12,2020-05-31,2023-10-27,Bt,5670371,287821,196133,404089602,42247,8129051,N,N,N
223,59192846,0CUI0636,Williams & Owens Counselors,BENE,Beneficiary credentail for investment,HISTORY,2002-04-22,2014-05-28,2018-12-31,Ba,6165438,178795,725347,937846471,55025,9845684,N,N,N
404,79158724,5WKS0943,Fisher & King Advocates,ADVIS,Legal Advisor,HISTORY,1991-10-24,,2021-10-15,Ba,8961869,894575,735545,191761484,40982,7439376,N,N,N
394,76145682,4IEY0253,Davis & King Consultants,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2016-07-05,2022-10-02,,Ba,5190818,223177,268964,528574275,93904,5694344,N,N,N
281,55778127,9HOQ0683,Smith & Williams Defenders,ADVIS,Legal Advisor,ACTIVE,2002-03-12,2021-12-03,,N,2174891,156899,469343,429368936,93905,4259667,N,N,N
346,19117745,3ARO0774,Zimmerman & Garcia Attorneys,TRADR,Trader credential account,ACTIVE,2016-12-28,2023-09-26,,Bt,1636727,537569,466983,158608128,40928,7285887,N,N,N
693,13396893,2ESG0487,Vasquez & Davis Advocates,AFD,Allowance For Depreciation,ACTIVE,1996-06-15,2022-07-30,,Ba,1382947,242008,236035,685811196,59553,4252987,N,N,N
382,11152271,1BFY0319,Garcia & Roberts Associates,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2018-04-11,2023-12-24,,I,8051346,387834,640749,786833316,94611,8922436,N,N,N
347,54977552,7TQB0888,Parker & Williams Advisors,AFFRS,Affairs,HISTORY,2018-04-04,2023-10-04,2023-11-22,I,4820205,798263,950718,690474670,19222,3263703,N,N,N
319,93908941,9GCT0118,,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,1994-09-07,2020-04-23,,D,8704496,631308,449770,454356362,62758,4749079,N,N,N
354,62261818,2DWX0509,Martin & Young Advisors,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2006-06-15,2023-06-11,,D,2619532,319829,940904,973677928,58834,4690049,N,N,N
315,79261066,1OUM0205,Lewis & Evans Barristers,BENE,Beneficiary credentail for investment,ACTIVE,2004-07-18,,,N,8055172,612906,483033,170968344,72672,6454493,N,N,N
949,80548707,9LIZ0616,Underwood & Lewis Associates,BENE,Beneficiary credentail for investment,CLOSED,2017-07-16,2017-12-25,2018-03-15,G,1236864,349952,189689,287255385,11028,3428552,N,N,N
486,19456227,1EEN0633,Roberts & Jackson Partners,TRADR,Trader credential account,ACTIVE,2009-09-10,2019-05-22,,D,5942206,488798,999197,746664317,66206,4641642,N,N,N
844,66894867,1YIE0920,Parker & Lewis Advocates,CREDIT,Credit Account,ACTIVE,2018-08-30,2023-10-08,,I,9161862,702332,579240,777352917,89899,6451747,N,N,N
159,91527289,2WOT0842,Martin & King Counsel,CREDIT,Credit Account,CLOSED,1995-04-17,2018-02-09,2022-03-24,N,7460948,162187,665272,464731872,40524,8960424,N,N,N
883,74963686,5RZC0809,Lewis & Martin Advocates,BENE,Beneficiary credentail for investment,ACTIVE,1996-08-22,1999-06-11,,N,1298459,907147,121153,613049439,25275,9713653,N,N,N
110,40635398,1IKV0319,Martin & Taylor Litigators,AG,Agriculture,ACTIVE,2013-04-19,2021-05-26,,M,7488992,146559,370357,258875972,32261,1385073,N,N,N
73,77919704,1EVW0817,Harris & Evans Attorneys,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2007-07-01,2017-03-14,,G,6698710,771937,892721,975206397,89011,3169998,N,N,N
920,39197795,3FXJ0725,Fisher & King Solicitors,BANK,Bank Division,ACTIVE,2008-09-10,2019-06-29,,D,4054886,849175,183116,369873737,41996,3542201,N,N,N
767,79158724,5MVM0071,Underwood & Davis Associates,BENE,Beneficiary credentail for investment,CLOSED,2007-09-22,,2021-11-26,Ba,3913791,788624,822199,692491128,44336,4801815,N,N,N
675,89134368,8CUQ0628,Underwood & Lewis Counselors,AFFRS,Affairs,ACTIVE,2018-01-08,2020-03-21,,Ba,4078083,718059,734435,974113146,42437,2300636,N,N,N
546,43354931,8VOU0842,Martin & Evans Legal,BENE,Beneficiary credentail for investment,ACTIVE,1995-09-28,2000-07-18,,M,5365617,200134,323754,449637516,69610,5556256,N,N,N
824,72131111,9MRN0328,,AFFRS,Affairs,ACTIVE,2008-12-29,2012-11-13,,M,1851534,240482,570915,605473146,39637,8685825,N,N,N
546,93874558,4WKY0197,Lewis & Evans Legal,CREDIT,Credit Account,CLOSED,1992-12-18,2000-05-18,2001-06-22,Ba,5706270,430107,761805,562592714,28150,8757131,N,N,N
344,62317337,4HDZ0141,Evans & Zimmerman Advisors,CREDIT,Credit Account,ACTIVE,2002-12-09,2009-02-17,,D,5116767,406365,509285,151182556,57666,6235226,N,N,N
560,14692902,8AVX0137,,TRADR,Trader credential account,CLOSED,1990-07-05,2010-02-16,2017-08-03,M,8924572,631944,489554,322794196,81691,4584779,N,N,N
912,92446519,0FCQ0163,Harris & Parker Prosecutors,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,1999-04-22,2021-05-13,,D,5899744,890478,457091,707944173,10275,1256755,N,N,N
652,56300201,9IAG0277,Underwood & Garcia Litigators,TRADR,Trader credential account,ACTIVE,1999-12-14,,,D,5177687,954770,390471,100118596,94714,4168875,N,N,N
441,58437983,1IFR0520,Owens & Nelson Advisors,AFFRS,Affairs,ACTIVE,1994-01-23,2002-06-25,,D,9678835,903800,621895,252638000,53029,9838951,N,N,N
418,40678084,8DEQ0410,Nelson & Davis Counsel,AFF,Available Funds File,ACTIVE,2016-07-25,2018-01-05,,N,6435755,142872,837191,775534227,15949,4121836,N,N,N
486,83132469,0VHE0249,,CORP,Corporation Division,HISTORY,2005-10-17,2020-02-13,2021-11-01,I,2031348,156400,452706,615837409,52352,9154564,N,N,N
556,57371335,1SLT0033,,ADVIS,Legal Advisor,ACTIVE,1997-12-19,1999-02-03,,N,6075286,109114,731722,250675749,98759,3881363,N,N,N
23,14069153,0STJ0087,Parker & Quinn Legal,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2016-10-10,2017-03-07,,G,7347341,835267,524899,588016590,46138,6350302,N,N,N
439,79667320,6AQP0997,Underwood & Zimmerman Associates,AFFRS,Affairs,CLOSED,2013-05-29,,2023-08-13,Bt,3545461,651694,990941,555907934,69376,2934053,N,N,N
216,32118244,3CQZ0932,Davis & Quinn Law,ADVIS,Legal Advisor,ACTIVE,2022-12-20,2022-12-31,,G,9083729,754127,147077,469006512,19357,4314599,N,N,N
146,88090007,5MPD0651,Taylor & Underwood Associates,CREDIT,Credit Account,ACTIVE,1996-08-29,2019-10-27,,D,3276103,788168,940948,757286554,73345,2461100,N,N,N
646,87080903,2OKQ0574,Young & Taylor Justice,CORP,Corporation Division,ACTIVE,2018-11-26,,,I,9722113,943236,166104,253762223,34731,2452145,N,N,N
589,38089816,5OLI0208,King & Young Justice,CREDIT,Credit Account,ACTIVE,2009-04-29,2019-01-19,,G,7145144,819563,746717,281137465,93168,4067266,N,N,N
782,80404149,7COG0915,Nelson & Lewis Counselors,CORP,Corporation Division,CLOSED,2023-04-05,2023-08-22,2023-08-27,Bt,3661740,746520,261548,102872740,10776,8157536,N,N,N
809,64189844,6AJO0468,Fisher & Zimmerman Counsel,CREDIT,Credit Account,ACTIVE,2012-09-20,2014-09-09,,M,1642662,558978,738872,175684126,95798,9668763,N,N,N
313,12984892,4XKK0560,Taylor & Carter Counselors,TRADR,Trader credential account,ACTIVE,1990-03-07,2012-10-11,,D,2706235,542542,420732,472555484,49376,6932898,N,N,N
855,14466056,3WVJ0817,King & Roberts Partners,AFFRS,Affairs,ACTIVE,2015-12-28,2021-10-05,,Ba,8491047,848162,303120,146017739,56117,9951393,N,N,N
837,37090838,0VYF0770,Harris & Smith Partners,TRADR,Trader credential account,CLOSED,2004-01-14,2014-05-24,2022-10-27,Bt,6842641,293152,249363,763786649,33022,2970048,N,N,N
466,11939016,2AWN0946,Taylor & Underwood Defenders,BANK,Bank Division,ACTIVE,2011-06-29,2017-10-30,,G,9683879,175002,600683,625244209,51908,6516755,N,N,N
671,25919493,0JZV0178,Williams & Evans Counselors,TRADR,Trader credential account,ACTIVE,1994-06-17,2018-04-06,,M,6986499,739065,632919,990153148,27192,7414913,N,N,N
340,46885331,7WLU1000,Smith & Young Prosecutors,AFD,Allowance For Depreciation,ACTIVE,2016-03-11,2023-09-04,,G,5046662,101671,657367,101166527,68869,5681929,N,N,N
33,95348279,1EVW0817,Garcia & Vasquez Advisors,CORP,Corporation Division,HISTORY,2010-09-09,2021-12-13,2022-01-27,Ba,1492405,836192,500810,556930460,55492,7418559,N,N,N
342,13287362,1WUC0892,Martin & Evans Defenders,CREDIT,Credit Account,ACTIVE,2001-04-02,2011-11-19,,D,2606071,612925,173232,734737155,10587,3355334,N,N,N
252,96377514,3NJC0125,Jackson & Williams Prosecutors,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2014-06-09,2020-04-04,,I,8461495,254258,675756,376757818,86766,1102746,N,N,N
163,54396323,4FEE0867,Garcia & Smith Advisors,AG,Agriculture,ACTIVE,2001-12-21,2012-08-27,,I,8133576,237809,245713,534523844,75694,9809545,N,N,N
252,32824233,2ZZR0031,Davis & Taylor Legal,BANK,Bank Division,ACTIVE,2006-08-05,2011-02-28,,D,2953967,600615,829606,790306834,83758,8848113,N,N,N
533,67207429,8AVX0137,Owens & Martin Advisors,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",CLOSED,2004-09-13,2022-08-01,2023-03-03,N,8609401,942949,108947,209864726,32334,9782551,N,N,N
362,54396323,1TXK0449,Lewis & Smith Advocates,AFFRS,Affairs,ACTIVE,2007-09-09,2015-02-27,,M,9265196,792489,398174,398462101,31078,4450253,N,N,N
3,56140258,7PJH0655,Anderson & Nelson Attorneys,AG,Agriculture,ACTIVE,2008-05-06,2011-09-16,,I,9795755,418305,189333,888550087,13128,8247732,N,N,N
798,38211453,4IIP0362,Fisher & Nelson Defenders,ADVIS,Legal Advisor,ACTIVE,2017-12-29,2022-11-05,,I,1352796,115044,243349,282218708,21514,5080611,N,N,N
688,99217961,2KMH0627,,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2012-02-10,,,M,7279294,637648,274518,435096508,22255,9073521,N,N,N
846,24175177,2COI0836,Nelson & Williams Counsel,AG,Agriculture,CLOSED,1992-10-24,2008-05-26,2010-03-19,D,6135650,193421,563235,229521331,83942,1275108,N,N,N
379,67491586,9WDK0921,Young & Anderson Litigators,ADVIS,Legal Advisor,ACTIVE,2004-03-18,2016-03-03,,Bt,2338054,830628,171722,800740264,44384,6824644,N,N,N
254,69020864,1BRT0384,Owens & Evans Defenders,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2006-03-12,2008-12-10,,Bt,5471725,221032,153144,880537476,39619,3281873,N,N,N
100,66718516,3FJT0536,Williams & King Litigators,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2023-02-18,2023-09-16,,D,3772859,391844,216361,885226094,38826,7124208,N,N,N
935,24800303,7MKI0230,Roberts & Williams Advocates,AG,Agriculture,ACTIVE,2012-04-30,2013-05-07,,M,3173028,946505,754352,769620886,55866,5402462,N,N,N
957,48297731,9QJN0543,,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2006-04-03,2013-06-08,,I,7050364,361659,333989,843727139,33312,4073248,N,N,N
513,12555346,3RRR0693,Taylor & Davis Counselors,CORP,Corporation Division,ACTIVE,2012-11-29,2018-10-25,,D,8350078,710999,754615,730394781,40660,5347025,N,N,N
